MsgID.STATE,0.0000000,False,False,1
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,131.8370000,53.1522026,-145.9382324,-0.0695656
MsgID.LOCAL_VELOCITY,131.8370000,-0.0000022,0.0000496,0.0000164
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990937,37.7929588,0.0630000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.0870000,53.1509743,-145.8244934,-0.0629041
MsgID.LOCAL_VELOCITY,132.0870000,0.0000096,0.0000650,0.0000109
MsgID.GLOBAL_POSITION,0.0000000,-122.3990951,37.7929588,0.0570000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.3370000,53.1509819,-145.9427490,-0.0569835
MsgID.LOCAL_VELOCITY,132.3370000,0.0000015,0.0000567,0.0000101
MsgID.GLOBAL_POSITION,0.0000000,-122.3990952,37.7929588,0.0530000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.5870000,53.1512260,-145.9474182,-0.0531784
MsgID.LOCAL_VELOCITY,132.5870000,-0.0000024,0.0000519,0.0000202
MsgID.GLOBAL_POSITION,0.0000000,-122.3990953,37.7929588,0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,132.8370000,53.1509743,-145.9612885,-0.0517544
MsgID.LOCAL_VELOCITY,132.8370000,-0.0000064,0.0000440,0.0000170
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990956,37.7929588,0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.0870000,53.1515236,-145.9821014,-0.0513275
MsgID.LOCAL_VELOCITY,133.0870000,0.0000015,0.0000400,0.0000148
MsgID.GLOBAL_POSITION,0.0000000,-122.3990936,37.7929596,0.0510000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.3400000,53.2505531,-145.8035736,-0.0514887
MsgID.LOCAL_VELOCITY,133.3400000,0.0000071,0.0000486,0.0000118
MsgID.GLOBAL_POSITION,0.0000000,-122.3990946,37.7929599,0.0520000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.5900000,53.2729263,-145.9045563,-0.0521415
MsgID.LOCAL_VELOCITY,133.5900000,-0.0003077,-0.0000480,0.0000346
MsgID.GLOBAL_POSITION,0.0000000,-122.3990964,37.7929586,0.0540000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,133.8400000,53.1282082,-146.0608978,-0.0545900
MsgID.LOCAL_VELOCITY,133.8400000,-0.0000015,0.0000521,0.0000124
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990962,37.7929591,0.0590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.0900000,53.1908760,-146.0334930,-0.0595056
MsgID.LOCAL_VELOCITY,134.0900000,-0.0000019,0.0000505,0.0000166
MsgID.GLOBAL_POSITION,0.0000000,-122.3990938,37.7929591,0.0650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,134.3410000,53.1900940,-145.8221893,-0.0661708
MsgID.LOCAL_VELOCITY,134.3410000,-0.0000026,0.0000511,0.0000142
MsgID.GLOBAL_POSITION,0.0000000,-122.3990960,37.7929601,0.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-0.1400000
MsgID.LOCAL_POSITION,134.5910000,53.3013763,-146.0381775,-0.0772275
MsgID.LOCAL_VELOCITY,134.5910000,0.0000161,0.0001523,-0.2944163
MsgID.GLOBAL_POSITION,0.0000000,-122.3990963,37.7929603,0.3320000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-1.5900000
MsgID.LOCAL_POSITION,134.8410000,53.3154373,-146.0336151,-0.3603337
MsgID.LOCAL_VELOCITY,134.8410000,-0.0014086,0.0095748,-1.6460973
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990954,37.7929599,0.7960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.0500000
MsgID.LOCAL_POSITION,135.0910000,53.2817955,-145.9731903,-0.8301636
MsgID.LOCAL_VELOCITY,135.0910000,-0.0029303,0.0088061,-2.0697057
MsgID.GLOBAL_POSITION,0.0000000,-122.3990953,37.7929595,1.3150000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.1800000
MsgID.LOCAL_POSITION,135.3410000,53.2221603,-145.9525909,-1.3500212
MsgID.LOCAL_VELOCITY,135.3410000,-0.0010566,0.0021953,-2.1897948
MsgID.GLOBAL_POSITION,0.0000000,-122.3990948,37.7929577,1.8650000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,-2.3500000
MsgID.LOCAL_POSITION,135.5910000,53.0255280,-145.9165802,-1.9028900
MsgID.LOCAL_VELOCITY,135.5910000,0.0055837,-0.0055906,-2.3701465
MsgID.GLOBAL_POSITION,0.0000000,-122.3990945,37.7929594,2.4310000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-2.3700000
MsgID.LOCAL_POSITION,135.8410000,53.2365303,-145.8734894,-2.4696207
MsgID.LOCAL_VELOCITY,135.8410000,0.0258397,-0.0089257,-2.3913929
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990936,37.7929599,3.0050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0100000,-2.4700000
MsgID.LOCAL_POSITION,136.0910000,53.2614517,-145.8128967,-3.0440431
MsgID.LOCAL_VELOCITY,136.0910000,0.0205973,-0.0146954,-2.4820220
MsgID.GLOBAL_POSITION,0.0000000,-122.3990951,37.7929586,3.6020000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,-0.0200000,-2.5300000
MsgID.LOCAL_POSITION,136.3410000,53.1294212,-145.9487000,-3.6428401
MsgID.LOCAL_VELOCITY,136.3410000,0.0063500,-0.0210615,-2.5372367
MsgID.GLOBAL_POSITION,0.0000000,-122.3990953,37.7929592,4.2210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-2.5800000
MsgID.LOCAL_POSITION,136.5910000,53.2031097,-145.9600372,-4.2637806
MsgID.LOCAL_VELOCITY,136.5910000,0.0134967,-0.0125519,-2.5943830
MsgID.GLOBAL_POSITION,0.0000000,-122.3990950,37.7929590,4.8590000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-2.5400000
MsgID.LOCAL_POSITION,136.8410000,53.1681480,-145.9239655,-4.9003043
MsgID.LOCAL_VELOCITY,136.8410000,0.0159958,-0.0075509,-2.4580309
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990935,37.7929575,5.2210000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.2300000
MsgID.LOCAL_POSITION,137.0920000,53.0075340,-145.7887115,-5.2242718
MsgID.LOCAL_VELOCITY,137.0920000,0.0148789,-0.0069720,-0.0704166
MsgID.GLOBAL_POSITION,0.0000000,-122.3990937,37.7929576,5.0730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0100000,0.8300000
MsgID.LOCAL_POSITION,137.3420000,53.0359306,-145.8273163,-5.0594883
MsgID.LOCAL_VELOCITY,137.3420000,0.0259269,-0.0177934,0.7972497
MsgID.GLOBAL_POSITION,0.0000000,-122.3990952,37.7929599,4.9730000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,-0.0200000,-0.0600000
MsgID.LOCAL_POSITION,137.5920000,53.2841492,-145.9591827,-4.9750452
MsgID.LOCAL_VELOCITY,137.5920000,0.0402912,-0.0230400,-0.1141325
MsgID.GLOBAL_POSITION,0.0000000,-122.3990956,37.7929597,5.0430000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0100000,-0.2900000
MsgID.LOCAL_POSITION,137.8420000,53.2335472,-145.9830933,-5.0477858
MsgID.LOCAL_VELOCITY,137.8420000,0.0207495,-0.0155700,-0.2734093
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990941,37.7929580,5.0740000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0400000
MsgID.LOCAL_POSITION,138.0920000,53.0561600,-145.8459930,-5.0734773
MsgID.LOCAL_VELOCITY,138.0920000,0.0132664,-0.0119083,0.0611102
MsgID.GLOBAL_POSITION,0.0000000,-122.3990953,37.7929578,5.0580000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,-0.0100000,0.0800000
MsgID.LOCAL_POSITION,138.3420000,53.0434608,-145.9724884,-5.0577111
MsgID.LOCAL_VELOCITY,138.3420000,0.0259892,-0.0169799,0.0817362
MsgID.GLOBAL_POSITION,0.0000000,-122.3990958,37.7929586,5.0560000
MsgID.LOCAL_VELOCITY,0.0000000,0.0300000,-0.0100000,-0.0300000
MsgID.LOCAL_POSITION,138.5920000,53.1418877,-146.0038147,-5.0581341
MsgID.LOCAL_VELOCITY,138.5920000,0.0338186,-0.0101828,-0.0251557
MsgID.GLOBAL_POSITION,0.0000000,-122.3990956,37.7929603,5.0800000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,138.8420000,53.3223915,-145.9831848,-5.0814567
MsgID.LOCAL_VELOCITY,138.8420000,0.0290807,-0.0013726,0.0184440
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990956,37.7929602,5.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,0.1200000
MsgID.LOCAL_POSITION,139.0920000,53.3079834,-145.9831848,-5.0901513
MsgID.LOCAL_VELOCITY,139.0920000,0.0088233,0.0011677,0.1243532
MsgID.GLOBAL_POSITION,0.0000000,-122.3990956,37.7929597,5.0920000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,139.3420000,53.2456741,-145.9831848,-5.0929427
MsgID.LOCAL_VELOCITY,139.3420000,-0.0032968,0.0030445,0.1472701
MsgID.GLOBAL_POSITION,0.0000000,-122.3990956,37.7929598,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1400000
MsgID.LOCAL_POSITION,139.5920000,53.2789154,-145.9915466,-5.0973997
MsgID.LOCAL_VELOCITY,139.5920000,-0.0001074,0.0033135,0.1510498
MsgID.GLOBAL_POSITION,0.0000000,-122.3990962,37.7929609,5.1040000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1500000
MsgID.LOCAL_POSITION,139.8420000,53.3851929,-146.0406647,-5.1049438
MsgID.LOCAL_VELOCITY,139.8420000,0.0003992,0.0026682,0.1714849
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990962,37.7929608,5.0990000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.1600000
MsgID.LOCAL_POSITION,140.0930000,53.3753319,-146.0397339,-5.0995927
MsgID.LOCAL_VELOCITY,140.0930000,-0.0087011,0.0026697,0.1756902
MsgID.GLOBAL_POSITION,0.0000000,-122.3990947,37.7929596,5.0930000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,0.1000000
MsgID.LOCAL_POSITION,140.3430000,53.2212296,-145.8974609,-5.0938940
MsgID.LOCAL_VELOCITY,140.3430000,-0.0137753,0.0043808,0.0845686
MsgID.GLOBAL_POSITION,0.0000000,-122.3990935,37.7929583,5.0980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,140.5930000,53.1005211,-145.7967377,-5.0986915
MsgID.LOCAL_VELOCITY,140.5930000,-0.0026822,-0.0037987,-0.0067807
MsgID.GLOBAL_POSITION,0.0000000,-122.3990947,37.7929595,5.0960000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,0.0000000
MsgID.LOCAL_POSITION,140.8430000,53.2315102,-145.9148254,-5.0953789
MsgID.LOCAL_VELOCITY,140.8430000,0.0117977,-0.0169508,-0.0041488
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990957,37.7929583,5.0910000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,-0.0100000,-0.1200000
MsgID.LOCAL_POSITION,141.0930000,53.0830421,-145.9919891,-5.0915518
MsgID.LOCAL_VELOCITY,141.0930000,0.0109087,-0.0151884,-0.1373248
MsgID.GLOBAL_POSITION,0.0000000,-122.3990957,37.7929581,5.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.1200000
MsgID.LOCAL_POSITION,141.3430000,53.0925026,-145.9920502,-5.0890403
MsgID.LOCAL_VELOCITY,141.3430000,0.0187090,-0.0052341,-0.1145056
MsgID.GLOBAL_POSITION,0.0000000,-122.3990953,37.7929598,5.0890000
MsgID.LOCAL_VELOCITY,0.0000000,0.0200000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,141.5930000,53.2692146,-145.9553528,-5.0898399
MsgID.LOCAL_VELOCITY,141.5930000,0.0279530,-0.0003849,-0.1834054
MsgID.GLOBAL_POSITION,0.0000000,-122.3990963,37.7929592,5.1050000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0000000,-0.1700000
MsgID.LOCAL_POSITION,141.8430000,53.1837044,-146.0621643,-5.1060748
MsgID.LOCAL_VELOCITY,141.8430000,0.0181709,0.0003696,-0.1587515
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990973,37.7929579,5.1260000
MsgID.LOCAL_VELOCITY,0.0000000,0.0100000,0.0100000,-0.3800000
MsgID.LOCAL_POSITION,142.0930000,53.0565872,-146.1277161,-5.1342149
MsgID.LOCAL_VELOCITY,142.0930000,0.0243992,0.0289221,-0.5518536
MsgID.GLOBAL_POSITION,0.0000000,-122.3990948,37.7929593,5.4870000
MsgID.LOCAL_VELOCITY,0.0000000,0.7300000,1.2200000,-2.3300000
MsgID.LOCAL_POSITION,142.3430000,53.2397270,-145.8949432,-5.5289745
MsgID.LOCAL_VELOCITY,142.3430000,0.8282791,1.3487284,-2.4502912
MsgID.GLOBAL_POSITION,0.0000000,-122.3990883,37.7929645,6.2700000
MsgID.LOCAL_VELOCITY,0.0000000,1.8900000,2.8000000,-3.3600000
MsgID.LOCAL_POSITION,142.5930000,53.8084946,-145.3115692,-6.3004851
MsgID.LOCAL_VELOCITY,142.5930000,1.9232317,2.8482323,-3.3702178
MsgID.GLOBAL_POSITION,0.0000000,-122.3990794,37.7929681,7.1440000
MsgID.LOCAL_VELOCITY,0.0000000,2.5600000,3.9000000,-3.6000000
MsgID.LOCAL_POSITION,142.8440000,54.2121239,-144.4932098,-7.2067986
MsgID.LOCAL_VELOCITY,142.8440000,2.6108463,3.9750407,-3.6275561
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990685,37.7929736,8.0900000
MsgID.LOCAL_VELOCITY,0.0000000,3.1900000,4.8600000,-3.6800000
MsgID.LOCAL_POSITION,143.0940000,54.8590927,-143.4958954,-8.1535425
MsgID.LOCAL_VELOCITY,143.0940000,3.2401738,4.9295959,-3.6976507
MsgID.GLOBAL_POSITION,0.0000000,-122.3990521,37.7929826,9.0620000
MsgID.LOCAL_VELOCITY,0.0000000,3.8400000,5.7400000,-3.7700000
MsgID.LOCAL_POSITION,143.3440000,55.8674431,-142.0160370,-9.1288548
MsgID.LOCAL_VELOCITY,143.3440000,3.8838890,5.7897582,-3.7775168
MsgID.GLOBAL_POSITION,0.0000000,-122.3990354,37.7929916,10.0400000
MsgID.LOCAL_VELOCITY,0.0000000,3.9800000,5.6500000,-3.7500000
MsgID.LOCAL_POSITION,143.5940000,56.8578796,-140.5426941,-10.1027946
MsgID.LOCAL_VELOCITY,143.5940000,3.9506137,5.5908623,-3.7443423
MsgID.GLOBAL_POSITION,0.0000000,-122.3990213,37.7929992,11.0120000
MsgID.LOCAL_VELOCITY,0.0000000,3.0200000,4.2500000,-3.8100000
MsgID.LOCAL_POSITION,143.8440000,57.6972046,-139.3136444,-11.0769958
MsgID.LOCAL_VELOCITY,143.8440000,2.9575143,4.1605172,-3.8066690
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990107,37.7930059,11.8290000
MsgID.LOCAL_VELOCITY,0.0000000,2.5500000,3.6000000,-2.0400000
MsgID.LOCAL_POSITION,144.0940000,58.4290695,-138.3775940,-11.8620834
MsgID.LOCAL_VELOCITY,144.0940000,2.5472672,3.5935953,-1.8798364
MsgID.GLOBAL_POSITION,0.0000000,-122.3990006,37.7930114,12.0260000
MsgID.LOCAL_VELOCITY,0.0000000,2.4000000,3.3800000,0.4500000
MsgID.LOCAL_POSITION,144.3440000,59.0430641,-137.4789886,-12.0159140
MsgID.LOCAL_VELOCITY,144.3440000,2.3914428,3.3737638,0.6354689
MsgID.GLOBAL_POSITION,0.0000000,-122.3989911,37.7930175,11.6300000
MsgID.LOCAL_VELOCITY,0.0000000,2.4600000,3.0300000,2.3400000
MsgID.LOCAL_POSITION,144.5940000,59.7258949,-136.6514282,-11.5904045
MsgID.LOCAL_VELOCITY,144.5940000,2.4940758,2.9869714,2.3963456
MsgID.GLOBAL_POSITION,0.0000000,-122.3989847,37.7930240,10.9500000
MsgID.LOCAL_VELOCITY,0.0000000,3.0500000,2.2600000,2.7900000
MsgID.LOCAL_POSITION,144.8440000,60.4431953,-136.0976562,-10.9012375
MsgID.LOCAL_VELOCITY,144.8440000,3.1020162,2.2144752,2.8077226
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3989810,37.7930306,10.2010000
MsgID.LOCAL_VELOCITY,0.0000000,3.7700000,1.4500000,2.9100000
MsgID.LOCAL_POSITION,145.0980000,61.1257820,-135.7982178,-10.2014532
MsgID.LOCAL_VELOCITY,145.0980000,3.7714667,1.4550792,2.9114850
MsgID.GLOBAL_POSITION,0.0000000,-122.3989763,37.7930405,9.3840000
MsgID.LOCAL_VELOCITY,0.0000000,4.5500000,0.6100000,2.9100000
MsgID.LOCAL_POSITION,145.3490000,62.2299614,-135.3783417,-9.3845129
MsgID.LOCAL_VELOCITY,145.3490000,4.5525165,0.6163442,2.9196978
MsgID.GLOBAL_POSITION,0.0000000,-122.3989748,37.7930512,8.6260000
MsgID.LOCAL_VELOCITY,0.0000000,5.2500000,-0.1200000,2.9000000
MsgID.LOCAL_POSITION,145.5990000,63.4206963,-135.2494659,-8.6268816
MsgID.LOCAL_VELOCITY,145.5990000,5.2500677,-0.1251321,2.9024065
MsgID.GLOBAL_POSITION,0.0000000,-122.3989766,37.7930627,7.8980000
MsgID.LOCAL_VELOCITY,0.0000000,6.1400000,-0.9700000,2.3600000
MsgID.LOCAL_POSITION,145.8490000,64.6969070,-135.4044647,-7.8989830
MsgID.LOCAL_VELOCITY,145.8490000,6.1437259,-0.9704978,2.3691010
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3989809,37.7930780,7.5210000
MsgID.LOCAL_VELOCITY,0.0000000,7.5900000,-2.1100000,0.5500000
MsgID.LOCAL_POSITION,146.0990000,66.4015274,-135.7906189,-7.5216603
MsgID.LOCAL_VELOCITY,146.0990000,7.5966940,-2.1160555,0.5587593
MsgID.GLOBAL_POSITION,0.0000000,-122.3989877,37.7930975,7.5900000
MsgID.LOCAL_VELOCITY,0.0000000,8.7700000,-2.8900000,-1.2500000
MsgID.LOCAL_POSITION,146.3490000,68.5665131,-136.3971252,-7.5907555
MsgID.LOCAL_VELOCITY,146.3490000,8.7766428,-2.8930132,-1.2550317
MsgID.GLOBAL_POSITION,0.0000000,-122.3989977,37.7931183,7.9620000
MsgID.LOCAL_VELOCITY,0.0000000,8.6900000,-2.9200000,-1.0500000
MsgID.LOCAL_POSITION,146.5990000,70.8797836,-137.2824707,-7.9626002
MsgID.LOCAL_VELOCITY,146.5990000,8.6948318,-2.9241688,-1.0529996
MsgID.GLOBAL_POSITION,0.0000000,-122.3990065,37.7931375,7.9910000
MsgID.LOCAL_VELOCITY,0.0000000,8.3100000,-2.7900000,0.3700000
MsgID.LOCAL_POSITION,146.8490000,73.0081177,-138.0637970,-7.9918795
MsgID.LOCAL_VELOCITY,146.8490000,8.3153391,-2.7947702,0.3777400
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990136,37.7931559,7.8800000
MsgID.LOCAL_VELOCITY,0.0000000,8.4200000,-2.8000000,0.1200000
MsgID.LOCAL_POSITION,147.0990000,75.0520248,-138.6951141,-7.8804483
MsgID.LOCAL_VELOCITY,147.0990000,8.4283600,-2.8062620,0.1267040
MsgID.GLOBAL_POSITION,0.0000000,-122.3990193,37.7931745,7.8900000
MsgID.LOCAL_VELOCITY,0.0000000,8.5500000,-2.8400000,-0.3100000
MsgID.LOCAL_POSITION,147.3490000,77.1225510,-139.2066345,-7.8906698
MsgID.LOCAL_VELOCITY,147.3490000,8.5564175,-2.8486254,-0.3193471
MsgID.GLOBAL_POSITION,0.0000000,-122.3990271,37.7931932,7.9260000
MsgID.LOCAL_VELOCITY,0.0000000,8.4400000,-2.8600000,-0.1500000
MsgID.LOCAL_POSITION,147.6000000,79.1967621,-139.8927155,-7.9268599
MsgID.LOCAL_VELOCITY,147.6000000,8.4440794,-2.8602848,-0.1521204
MsgID.GLOBAL_POSITION,0.0000000,-122.3990371,37.7932140,7.9250000
MsgID.LOCAL_VELOCITY,0.0000000,8.3800000,-2.8800000,-0.0500000
MsgID.LOCAL_POSITION,147.8500000,81.5117569,-140.7855988,-7.9250960
MsgID.LOCAL_VELOCITY,147.8500000,8.3857346,-2.8825796,-0.0516115
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990459,37.7932327,7.9280000
MsgID.LOCAL_VELOCITY,0.0000000,8.4000000,-2.8600000,-0.0500000
MsgID.LOCAL_POSITION,148.1000000,83.5922470,-141.5715332,-7.9282284
MsgID.LOCAL_VELOCITY,148.1000000,8.4067183,-2.8656678,-0.0504524
MsgID.GLOBAL_POSITION,0.0000000,-122.3990516,37.7932509,7.9300000
MsgID.LOCAL_VELOCITY,0.0000000,8.4000000,-2.8200000,0.0200000
MsgID.LOCAL_POSITION,148.3500000,85.6114197,-142.0748138,-7.9306636
MsgID.LOCAL_VELOCITY,148.3500000,8.4081755,-2.8248909,0.0284843
MsgID.GLOBAL_POSITION,0.0000000,-122.3990598,37.7932698,7.9400000
MsgID.LOCAL_VELOCITY,0.0000000,8.3400000,-2.8700000,0.0400000
MsgID.LOCAL_POSITION,148.6010000,87.7089386,-142.8008270,-7.9405794
MsgID.LOCAL_VELOCITY,148.6010000,8.3417034,-2.8771646,0.0421947
MsgID.GLOBAL_POSITION,0.0000000,-122.3990678,37.7932870,7.9460000
MsgID.LOCAL_VELOCITY,0.0000000,7.2700000,-2.5400000,0.1000000
MsgID.LOCAL_POSITION,148.8510000,89.6235428,-143.5172272,-7.9467254
MsgID.LOCAL_VELOCITY,148.8510000,7.2763791,-2.5460694,0.1014777
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990732,37.7933007,7.9500000
MsgID.LOCAL_VELOCITY,0.0000000,5.4300000,-1.9200000,0.1000000
MsgID.LOCAL_POSITION,149.1010000,91.1475220,-143.9946899,-7.9508080
MsgID.LOCAL_VELOCITY,149.1010000,5.4380884,-1.9234183,0.1062794
MsgID.GLOBAL_POSITION,0.0000000,-122.3990802,37.7933106,8.0690000
MsgID.LOCAL_VELOCITY,0.0000000,3.9400000,-1.4900000,-1.2400000
MsgID.LOCAL_POSITION,149.3510000,92.2403107,-144.6139069,-8.0698681
MsgID.LOCAL_VELOCITY,149.3510000,3.9471951,-1.4919974,-1.2426804
MsgID.GLOBAL_POSITION,0.0000000,-122.3990850,37.7933224,8.6320000
MsgID.LOCAL_VELOCITY,0.0000000,5.6600000,-2.1600000,-2.8300000
MsgID.LOCAL_POSITION,149.6010000,93.5485229,-145.0460815,-8.6325436
MsgID.LOCAL_VELOCITY,149.6010000,5.6654382,-2.1668053,-2.8326423
MsgID.GLOBAL_POSITION,0.0000000,-122.3990930,37.7933373,9.5140000
MsgID.LOCAL_VELOCITY,0.0000000,7.4700000,-2.8000000,-3.9100000
MsgID.LOCAL_POSITION,149.8510000,95.2045746,-145.7518463,-9.5143366
MsgID.LOCAL_VELOCITY,149.8510000,7.4776912,-2.8026605,-3.9101710
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3991013,37.7933546,10.5440000
MsgID.LOCAL_VELOCITY,0.0000000,8.2300000,-3.0700000,-4.2400000
MsgID.LOCAL_POSITION,150.1010000,97.1365662,-146.4910278,-10.5447607
MsgID.LOCAL_VELOCITY,150.1010000,8.2384663,-3.0788958,-4.2438893
MsgID.GLOBAL_POSITION,0.0000000,-122.3991083,37.7933747,11.3270000
MsgID.LOCAL_VELOCITY,0.0000000,7.8200000,-2.9200000,-1.8900000
MsgID.LOCAL_POSITION,150.3510000,99.3652725,-147.1107025,-11.3270140
MsgID.LOCAL_VELOCITY,150.3510000,7.8223257,-2.9215610,-1.8943212
MsgID.GLOBAL_POSITION,0.0000000,-122.3991160,37.7933906,11.4570000
